Area,City,Restaurant Price,Avg Rating,Total Rating,Food Item,Food Type,Delivery Time,Review
2,6,900,4.2,3515,30,2,0,2
1,5,1000,4.0,4818,33,2,3,9
4,0,600,3.5,2674,15,3,3,6
6,7,400,3.5,6297,34,3,1,18
1,3,400,3.5,8743,33,1,1,6
1,1,400,3.0,2360,47,2,1,5
6,2,100,5.0,6427,36,3,2,9
0,4,400,5.0,1834,37,5,3,21
6,3,800,4.2,1317,24,5,3,26
2,4,400,4.2,2616,31,0,3,6
4,0,600,4.0,5105,11,1,2,20
4,5,1000,4.0,9517,24,3,1,12
2,0,900,4.5,4434,40,5,2,9
1,7,1000,4.0,1682,32,0,1,2
0,3,600,3.5,2641,31,0,1,7
6,2,800,4.0,1027,3,1,1,21
0,4,900,4.0,146,12,2,0,9
3,4,500,3.5,2187,26,0,3,20
1,5,700,5.0,4329,1,4,1,13
6,7,700,3.5,9482,25,4,2,7
4,5,500,4.2,458,39,3,3,2
1,6,300,5.0,7365,33,4,0,9
4,0,400,4.2,6386,6,0,1,17
1,1,800,3.0,9400,2,2,0,14
0,7,500,5.0,2998,15,5,3,21
1,2,300,4.0,8858,43,1,1,10
1,5,300,3.5,3934,20,5,0,12
4,5,500,5.0,2286,0,5,3,18
5,6,700,3.0,3077,49,0,0,20
6,2,500,4.7,6650,45,3,1,2
2,3,100,4.5,86,30,1,2,15
5,7,100,4.0,7988,8,4,3,1
6,5,800,3.0,4441,7,0,3,6
1,3,700,3.0,8804,46,0,3,17
1,0,100,3.5,1470,5,2,2,16
1,4,200,3.5,7980,15,0,0,19
0,4,400,4.7,7823,35,0,2,18
0,0,400,5.0,214,21,4,2,17
6,6,600,4.7,3062,18,2,2,7
0,2,800,4.0,3135,15,3,2,22
4,5,100,4.0,8787,1,2,2,18
5,7,100,3.5,6829,17,1,2,26
4,5,1000,4.5,3664,32,4,2,26
2,1,200,3.0,728,27,1,2,9
3,4,1000,4.0,1092,13,2,0,20
4,0,200,4.7,7856,18,1,3,9
4,4,500,4.2,1164,40,3,0,3
0,5,800,4.5,2595,35,0,2,4
5,7,100,3.0,3867,36,1,0,20
4,2,800,3.0,7169,49,1,0,13
4,5,500,3.5,712,20,2,1,24
5,2,600,3.5,6532,13,1,1,15
6,5,300,4.2,645,7,0,2,13
1,0,400,5.0,6741,11,2,2,9
5,2,200,4.2,5470,16,1,3,24
4,7,800,4.0,4005,13,2,3,2
3,6,900,4.7,9301,13,1,1,7
4,2,800,3.5,5874,24,5,0,13
4,3,400,4.2,2114,35,5,0,21
5,0,800,4.0,5809,16,4,1,13
4,0,800,3.0,1812,6,0,2,24
2,0,1000,5.0,4194,31,1,3,9
5,2,100,4.0,6709,16,3,2,20
2,6,300,3.0,9555,44,5,1,9
1,7,700,5.0,4272,31,4,3,22
5,6,200,4.2,788,42,1,0,11
5,1,300,4.7,958,37,2,3,14
3,2,1000,5.0,1530,10,1,0,18
5,3,900,5.0,9755,38,3,1,20
4,4,900,4.7,3710,49,3,3,0
5,5,100,4.2,2868,22,1,3,4
1,4,800,4.2,949,14,0,3,20
5,5,500,5.0,219,40,1,0,17
6,2,600,4.7,6228,27,1,1,11
0,7,300,5.0,7248,49,2,2,21
0,0,1000,4.7,6436,17,0,3,3
2,5,100,4.0,1867,9,1,1,13
5,2,600,4.7,9184,10,2,2,10
0,6,200,5.0,3629,24,2,1,25
6,6,100,4.0,8354,35,3,1,0
0,2,500,4.0,544,20,3,3,16
5,7,500,4.0,1767,38,5,0,26
1,1,100,4.0,6926,31,1,0,25
0,6,900,4.2,3836,33,5,1,21
6,6,300,4.2,389,38,2,1,25
2,0,900,3.5,9555,13,4,0,18
6,1,100,4.5,6252,31,5,0,20
6,7,200,3.0,5688,48,2,2,10
4,6,500,5.0,6570,34,3,1,21
6,1,200,5.0,1077,6,2,1,9
4,7,900,3.5,1291,37,0,0,19
4,1,100,3.0,614,31,4,2,9
1,0,900,3.0,225,25,4,3,3
2,0,1000,5.0,222,18,0,2,4
2,6,100,4.7,5757,27,1,0,23
6,6,200,4.7,5622,14,2,3,13
6,5,200,3.0,9826,26,5,2,2
1,3,300,4.2,5166,26,0,2,10
2,2,400,4.0,8474,8,4,0,0
6,5,800,5.0,7661,40,4,0,12
1,6,500,4.5,2420,27,2,1,3
1,6,700,3.0,5995,37,3,3,6
4,0,500,4.5,1983,38,2,2,18
4,1,400,3.5,5465,45,0,1,13
4,4,300,3.0,9652,41,1,0,18
5,1,700,4.0,8207,39,3,3,21
0,1,1000,4.2,7810,43,2,0,10
2,6,900,4.2,6842,37,5,0,26
0,7,900,3.0,5632,49,3,3,16
0,6,700,4.7,4483,20,1,2,25
1,7,100,3.5,9522,10,3,1,18
4,7,800,3.5,4545,41,4,1,18
3,3,100,4.0,9259,40,3,1,4
0,0,900,5.0,8019,41,5,3,20
5,6,400,3.0,742,13,0,1,8
6,1,900,4.0,9622,25,2,3,13
5,4,200,3.5,610,1,4,0,6
6,2,100,4.7,5812,26,1,1,25
1,3,400,4.7,7462,38,0,1,5
4,0,800,4.5,2298,29,2,0,12
4,5,400,4.0,4513,41,4,0,26
6,3,300,5.0,9412,14,4,1,9
1,0,800,4.5,1419,32,3,1,2
1,3,400,4.5,1345,21,5,3,13
1,7,700,4.0,2604,42,0,0,6
4,5,700,4.7,7884,42,0,2,2
1,5,100,5.0,6711,26,3,0,4
4,0,600,3.0,5030,18,4,0,13
6,6,100,3.5,8806,18,1,3,21
6,7,500,4.5,6040,17,0,2,21
6,7,900,4.5,9171,26,1,0,1
6,2,800,4.7,5473,16,5,3,11
3,3,800,5.0,4444,18,2,3,4
4,1,1000,4.0,4129,38,5,3,23
2,6,900,5.0,9109,28,4,1,6
6,3,900,4.7,7893,25,1,2,21
1,5,200,5.0,4669,18,2,0,10
1,2,900,4.2,6200,42,4,1,8
1,3,1000,3.5,6352,43,1,3,26
5,2,100,4.0,1388,39,4,2,9
5,3,700,4.5,892,35,0,1,11
5,6,400,4.5,1723,32,1,3,6
3,6,200,4.0,9129,26,0,1,25
5,1,1000,3.0,7692,30,5,0,4
1,3,100,4.2,2131,19,5,1,4
0,4,100,4.0,9316,46,2,3,0
2,4,200,3.5,4135,35,4,2,26
2,4,300,3.5,1062,40,5,1,21
3,0,600,4.7,4848,22,2,2,12
6,4,1000,4.5,7427,44,3,0,0
0,2,700,4.5,766,3,5,3,10
5,6,100,4.7,2234,44,0,0,13
5,0,100,4.2,8901,30,0,0,19
2,7,500,3.5,9975,21,0,2,19
2,6,900,4.5,1320,7,5,0,2
3,4,600,4.5,9809,28,2,1,2
5,1,300,4.5,7784,15,0,3,18
2,6,300,4.5,4666,19,1,3,26
6,1,1000,4.0,9563,14,2,1,12
3,1,1000,3.0,3917,41,1,3,25
2,4,300,4.7,3888,47,4,0,18
0,3,700,5.0,1148,21,5,0,25
4,5,700,3.0,6247,44,0,0,25
6,5,800,3.0,7518,4,2,1,2
6,2,200,4.7,2753,44,3,1,18
1,1,100,3.5,1101,43,1,2,17
5,5,100,3.5,1474,16,0,0,20
6,3,100,4.5,9550,16,5,3,9
5,3,100,3.5,4206,23,5,1,4
4,0,1000,5.0,5398,1,0,0,2
0,4,900,4.5,1595,25,2,2,10
5,6,200,4.7,3966,2,2,2,2
3,3,800,3.5,8496,18,2,0,12
5,0,500,4.7,882,32,5,3,7
1,6,900,4.2,1603,37,0,3,17
5,1,400,3.0,7826,8,4,3,13
0,0,800,4.5,2395,47,2,3,0
0,2,100,5.0,2354,48,1,2,9
2,4,1000,5.0,1539,49,0,0,17
4,4,100,5.0,5972,46,4,3,20
5,0,200,4.7,9745,27,3,1,22
2,4,700,3.0,6245,25,5,1,20
0,4,600,3.0,1849,7,2,1,20
2,6,700,5.0,3798,21,4,2,26
0,4,500,4.5,364,49,1,3,18
4,0,1000,4.0,3793,45,4,3,9
0,7,500,4.7,4097,21,4,0,15
6,7,1000,3.0,6960,5,3,0,12
4,5,300,4.0,2936,20,3,3,21
2,7,500,4.0,4487,21,2,3,4
2,6,1000,5.0,1179,26,2,2,6
1,0,200,5.0,4401,9,2,0,26
2,1,400,4.0,2588,49,3,3,8
5,6,900,3.5,6908,31,1,2,1
1,2,600,4.0,2780,7,2,1,6
6,2,700,3.0,601,18,0,0,3
4,7,700,4.7,7182,16,4,0,0
6,3,1000,3.0,1899,44,2,0,24
6,3,200,4.7,5924,34,2,0,21
3,2,100,4.5,2204,31,3,0,18
3,4,200,4.0,7229,31,1,2,24
2,6,1000,4.2,4700,5,0,0,10
1,6,600,3.0,9473,25,5,0,21
6,3,300,4.2,8091,18,4,3,11
4,5,800,4.7,8441,9,1,2,4
5,7,600,3.5,2812,39,5,3,15
4,4,200,5.0,2267,17,3,0,19
2,6,800,4.2,7942,12,1,2,21
0,7,800,4.0,7480,38,4,2,9
2,5,500,4.7,3255,46,1,0,4
2,5,1000,3.0,8175,27,4,1,10
5,1,400,4.0,4924,8,4,1,8
3,5,100,3.5,862,16,4,3,26
6,5,300,4.2,7451,17,0,2,16
3,6,800,4.2,9278,18,4,2,4
0,7,600,5.0,153,38,1,2,6
3,0,900,4.7,1968,1,3,2,4
4,6,400,4.0,2646,20,1,2,14
5,5,200,4.7,2003,44,1,2,17
3,3,400,3.5,7075,20,5,2,2
4,7,700,4.2,3831,2,0,2,0
2,2,200,4.5,704,45,0,3,26
4,3,300,4.7,2297,48,1,3,3
1,1,600,3.5,2170,38,3,2,2
4,3,900,5.0,639,46,3,3,22
3,6,800,4.7,4674,34,3,0,15
6,0,800,4.5,2207,47,5,0,23
2,5,100,4.7,9319,14,1,3,25
0,4,200,3.0,2725,20,1,3,0
1,5,400,4.0,7100,42,4,2,9
6,0,100,3.5,8063,8,2,1,26
5,3,800,5.0,3582,32,5,2,4
6,0,600,4.0,7230,13,2,0,16
0,1,200,4.7,3134,1,1,3,22
2,7,1000,5.0,7082,21,5,1,17
3,5,1000,5.0,8140,10,5,1,3
4,1,200,4.5,3808,43,1,3,2
1,7,100,3.0,3901,40,4,3,0
0,3,200,4.5,1890,36,4,3,13
3,6,300,5.0,4722,1,1,2,9
4,0,800,4.2,7488,23,0,3,25
6,4,800,3.0,3128,44,4,0,1
6,1,700,3.5,8795,31,5,0,9
1,1,600,4.5,9341,11,4,3,18
0,4,200,5.0,1966,35,2,3,20
0,0,100,4.0,5726,35,2,2,0
2,6,800,4.0,270,5,3,2,5
6,7,800,4.5,1588,12,1,0,6
1,0,100,4.7,4416,44,4,2,21
4,0,900,5.0,9635,20,3,1,20
1,0,1000,4.7,1720,48,4,0,6
4,4,700,3.0,3372,32,2,0,9
2,1,600,4.0,2688,37,0,3,13
5,5,400,4.0,2823,6,0,3,3
2,5,800,3.0,6246,30,4,0,12
1,5,500,5.0,4726,34,4,3,24
6,1,300,4.7,4679,0,2,0,16
5,6,300,3.5,5625,0,2,0,21
4,0,900,3.5,5711,31,4,2,12
6,6,400,3.5,7941,27,1,1,9
1,5,900,4.0,7205,7,2,0,19
2,7,300,4.0,9376,0,4,1,1
3,4,300,3.0,9322,47,2,2,1
6,3,200,4.2,5562,20,5,1,26
0,1,600,4.2,4329,34,4,3,5
0,2,800,5.0,7045,3,2,3,7
2,2,200,5.0,3257,10,0,3,6
2,7,300,4.0,7761,25,2,0,18
0,4,400,5.0,7847,42,3,0,2
4,1,1000,4.0,3243,8,0,2,13
5,4,600,4.0,1877,12,5,1,19
4,6,100,3.0,7512,19,4,3,18
6,7,100,4.0,5054,16,3,1,25
3,5,600,4.7,2933,10,2,0,13
5,5,400,5.0,9130,9,4,3,26
6,6,1000,3.0,1156,46,1,3,21
3,4,200,4.7,6426,22,5,0,25
5,4,900,4.2,4815,37,1,2,10
5,7,200,3.5,8385,36,4,0,17
1,6,500,4.5,4434,41,3,1,13
2,6,600,4.2,5930,6,0,3,24
6,3,700,4.5,7967,41,1,3,2
6,7,500,3.0,7331,10,3,0,1
4,3,200,5.0,3739,32,5,2,18
5,7,400,3.5,2440,34,1,3,21
5,7,1000,4.2,6596,31,3,3,12
4,0,500,3.5,3185,27,3,2,23
1,7,200,3.0,3161,7,5,0,13
3,7,1000,3.0,724,48,1,1,2
3,0,100,4.7,8475,49,1,0,20
1,2,100,4.5,636,11,1,3,18
6,1,700,4.7,2793,46,4,0,8
6,4,1000,3.0,2141,42,1,1,8
2,3,800,4.0,7121,28,4,3,9
4,1,300,3.0,3848,24,2,0,19
3,1,300,3.0,8551,39,3,3,4
3,5,100,4.5,9289,32,0,1,25
2,1,1000,4.0,4845,24,3,0,13
3,5,300,3.5,7168,36,1,1,16
0,7,300,4.0,7925,6,5,2,3
2,1,400,4.5,1264,48,0,3,18
1,5,1000,5.0,6295,35,1,1,3
4,2,300,4.7,8946,27,5,2,18
1,6,400,4.2,9693,37,5,0,7
2,7,200,3.0,4755,12,4,0,24
5,0,1000,4.0,3083,46,1,3,6
6,4,800,4.0,1209,33,2,1,1
0,3,100,3.0,8848,23,1,2,9
2,7,100,3.5,6325,19,3,0,7
3,1,300,4.2,6501,11,3,1,26
6,1,1000,3.5,9545,48,2,0,26
0,2,500,4.5,537,44,2,3,5
0,0,1000,5.0,9195,49,1,3,8
5,5,200,4.7,7910,35,3,1,24
5,6,600,4.0,1115,6,4,1,2
5,7,800,3.5,8097,9,1,2,14
0,4,500,3.5,8604,47,5,3,24
0,4,800,4.0,9083,30,5,1,13
4,2,200,3.0,2364,17,5,0,17
0,0,1000,4.5,5816,31,1,2,16
6,0,400,4.2,1653,28,4,0,1
1,7,500,5.0,5976,20,3,2,21
1,7,900,4.5,5004,32,5,2,1
6,7,200,3.5,4139,18,2,1,17
2,2,600,4.7,7432,36,1,0,1
3,2,600,3.0,1280,39,0,0,18
5,5,200,5.0,4087,21,3,3,16
6,4,300,4.2,4158,2,0,3,6
3,5,500,4.2,1273,40,1,3,21
0,2,1000,3.5,4957,31,0,0,4
3,5,300,4.0,7554,24,5,0,6
1,6,400,5.0,2473,27,3,0,22
4,1,600,4.5,7871,23,0,3,11
1,0,100,4.2,1773,35,1,1,2
0,3,300,3.0,7196,25,4,3,25
3,5,600,3.5,1931,12,5,1,18
3,4,500,4.0,8578,18,5,0,2
2,0,500,4.2,3509,18,4,2,21
2,3,700,4.7,495,0,0,2,17
2,1,400,4.0,6539,32,5,0,18
4,2,800,4.5,5540,27,1,2,9
5,0,900,4.2,1255,46,2,0,15
0,1,200,3.5,9457,33,0,1,16
4,6,200,5.0,5402,3,3,0,3
4,1,1000,4.7,3771,21,1,1,8
6,2,1000,4.5,557,35,3,1,17
3,0,900,3.5,4070,44,0,2,18
5,4,600,4.2,3537,38,3,3,0
3,3,500,4.2,3225,28,3,0,6
1,4,200,4.5,4321,24,0,1,2
3,2,600,3.0,1833,27,0,3,20
6,5,200,4.7,8410,31,5,0,21
5,6,300,3.0,4377,3,1,2,13
1,6,900,4.0,6860,16,3,1,6
0,2,100,3.5,8285,43,3,2,25
6,1,900,4.5,6482,9,5,0,19
2,2,200,3.0,741,23,3,2,24
0,7,700,4.0,8191,14,3,0,2
6,6,1000,4.0,8358,22,0,0,18
2,1,500,3.5,351,0,0,0,19
5,7,300,4.7,1503,13,0,0,1
4,7,400,4.0,7418,19,1,3,3
2,5,700,3.0,6586,31,2,3,0
1,7,700,4.5,1445,33,0,0,11
0,0,200,4.2,748,31,0,0,8
0,2,700,4.7,9124,17,5,3,7
3,0,100,4.0,5734,15,0,2,12
0,6,400,4.7,4320,7,4,2,23
1,0,600,4.0,9701,11,5,2,4
5,3,1000,4.5,6508,21,3,0,15
3,2,300,3.0,5278,13,5,0,22
6,2,200,5.0,9020,29,5,3,13
2,7,900,4.0,9450,15,1,2,16
1,4,1000,5.0,5899,11,5,1,17
6,0,400,5.0,6064,34,0,0,20
5,4,600,4.0,2751,16,1,2,13
4,0,200,4.0,7194,25,5,0,9
5,7,400,3.5,9567,48,1,3,14
0,6,700,4.7,4828,14,0,2,19
1,0,900,5.0,9257,26,1,0,21
3,5,1000,3.0,3049,13,3,0,4
0,7,800,4.0,767,48,4,2,14
5,1,200,4.2,5696,26,1,1,13
1,4,500,4.0,9032,1,3,2,15
5,4,100,3.0,7469,12,5,0,21
0,5,900,4.5,7501,8,1,1,13
6,2,100,4.0,3512,48,1,1,20
4,2,600,3.0,8466,25,0,3,11
1,2,500,3.0,9425,48,2,0,21
4,5,500,5.0,2845,8,0,0,0
3,3,300,4.2,6862,0,1,1,16
1,0,400,4.0,5570,41,5,1,1
5,6,300,4.5,1468,39,4,1,2
0,2,100,4.0,4240,30,0,2,1
3,0,800,4.0,3741,41,1,1,18
5,3,600,5.0,4236,45,0,1,4
1,6,500,4.7,5301,22,4,0,12
0,4,200,4.7,8314,16,0,2,26
5,1,400,4.0,5255,31,0,0,23
3,6,400,3.0,7341,26,0,1,15
3,5,1000,4.0,2576,33,4,1,7
1,3,500,3.5,7987,26,3,1,1
3,3,100,3.5,8144,7,1,0,20
0,2,600,5.0,583,22,3,1,14
6,3,500,4.5,6241,46,1,3,6
6,1,700,4.0,8365,1,4,3,14
5,0,500,4.2,5411,7,0,3,23
3,3,800,4.7,73,39,5,1,18
3,7,700,4.7,5748,12,0,0,10
0,7,700,4.5,4347,30,5,0,22
5,3,800,4.2,5388,20,4,2,7
0,7,900,3.5,7750,42,3,3,21
3,6,600,4.5,1068,39,5,2,18
0,0,800,4.5,2303,20,4,1,7
4,5,100,4.2,6645,16,5,2,6
6,0,300,4.5,8420,21,5,0,10
0,6,300,4.0,6901,22,4,2,9
2,2,700,4.0,2348,26,1,3,4
5,6,600,3.5,8972,49,0,2,2
4,6,900,3.5,1867,4,2,2,7
3,6,400,5.0,8760,5,5,3,2
4,5,800,4.2,5122,7,3,1,13
4,2,200,4.5,2422,18,3,0,17
3,7,700,4.0,7519,6,0,0,17
5,4,200,4.5,2646,5,4,0,3
5,0,400,3.0,2145,17,1,3,13
4,6,600,3.0,1910,41,0,0,0
6,4,1000,3.0,4013,20,3,2,16
6,5,900,4.7,4999,42,5,1,21
3,0,200,3.5,8666,34,1,0,1
3,6,900,3.0,3050,1,4,3,17
6,5,800,4.2,2864,43,1,3,1
3,3,900,3.0,7980,48,3,0,9
2,3,100,4.7,9342,28,4,3,0
4,6,100,4.2,7674,37,0,3,0
0,5,100,4.5,2612,16,2,0,13
0,6,200,4.2,6354,35,2,3,0
2,3,900,4.2,3757,49,4,3,18
2,3,1000,3.0,496,2,5,1,24
6,5,500,5.0,7162,11,4,1,11
4,2,700,4.0,7525,44,1,1,6
0,7,600,3.5,5068,39,3,3,12
0,1,900,4.5,6897,34,4,1,21
4,2,1000,4.7,8984,32,1,3,12
0,1,800,4.7,6924,11,0,0,21
4,4,600,3.5,6456,38,0,0,13
4,2,400,4.2,5688,8,0,3,22
5,2,200,4.2,4945,42,3,3,21
3,1,200,4.2,3457,16,0,2,2
2,2,100,4.0,1239,10,0,2,20
1,0,800,3.5,6518,48,4,1,1
4,1,900,5.0,3885,29,4,3,16
5,1,300,3.5,5478,49,3,1,2
2,5,600,3.0,3542,37,5,2,10
3,2,900,4.7,3328,6,3,2,17
5,2,800,4.0,5896,34,1,0,4
0,2,200,4.7,8234,16,2,3,18
4,4,200,4.7,9418,40,0,2,11
1,5,300,5.0,4780,9,0,3,25
6,5,600,4.0,3558,33,2,1,6
2,5,1000,5.0,2906,47,4,1,1
1,3,800,4.5,751,23,3,2,22
1,6,600,5.0,5123,29,1,2,3
2,7,700,5.0,4818,34,5,2,6
1,4,300,4.0,8088,9,4,0,18
4,2,100,5.0,2025,29,1,0,0
0,1,900,4.5,5681,33,3,2,19
6,2,400,4.5,2122,48,4,2,14
2,5,300,3.5,6375,8,3,2,0
1,4,300,4.2,6042,32,3,0,17
3,1,800,3.5,6080,3,0,1,12
4,6,300,5.0,2104,38,5,1,17
3,4,1000,4.0,4729,1,0,1,17
6,3,900,5.0,1390,49,4,1,16
5,3,100,4.0,2918,6,3,1,9
3,3,100,4.7,408,24,5,1,26
3,1,800,4.7,5190,48,1,2,2
1,6,500,4.0,7499,41,3,2,9
2,4,500,4.5,5695,38,4,1,18
0,4,1000,3.5,3022,45,3,1,26
0,0,900,4.2,3370,40,3,3,0
6,3,200,5.0,3437,16,5,0,12
2,5,800,4.7,9590,36,2,2,24
5,1,200,5.0,6767,7,0,3,7
1,4,500,3.0,1168,33,3,2,20
2,5,400,4.5,7754,17,1,0,19
3,3,100,4.0,1478,25,1,2,10
5,2,1000,5.0,2669,3,4,2,18
6,6,600,5.0,9534,4,2,0,4
5,4,900,5.0,3310,33,1,0,9
6,5,100,3.0,6215,45,0,0,8
0,7,900,3.0,7137,6,4,3,21
5,2,500,5.0,8389,9,1,2,2
0,1,200,3.5,5723,2,4,3,19
0,6,200,3.5,9572,46,3,2,10
4,0,100,4.7,7390,48,0,3,11
5,5,300,4.7,6830,27,0,0,2
0,7,800,5.0,5117,11,2,0,17
3,7,900,5.0,8699,32,3,2,21
4,2,500,4.5,8834,38,1,3,1
1,4,900,4.0,5115,46,4,0,10
0,4,300,4.2,932,49,4,3,10
5,7,200,4.7,7971,3,4,0,21
2,5,400,4.5,5158,24,0,0,8
6,7,100,5.0,3437,38,5,2,14
4,7,1000,4.7,4490,42,3,0,21
3,3,300,4.0,9110,22,5,1,19
1,6,200,4.5,7444,19,5,3,19
4,3,400,5.0,6449,33,0,3,21
1,4,100,3.5,8544,15,3,1,11
1,5,100,4.0,4567,31,5,3,17
0,5,800,3.5,4563,34,4,0,5
6,4,400,4.2,4667,7,3,2,10
1,0,700,3.5,3262,21,5,1,0
0,3,200,3.5,1928,26,0,1,17
1,0,200,3.0,7290,42,5,1,20
0,2,700,5.0,7874,37,0,2,6
3,7,200,5.0,5407,22,5,0,9
1,1,400,4.7,3327,39,0,1,12
1,1,500,4.2,72,47,4,3,14
5,3,800,3.5,1459,40,0,0,6
3,4,600,4.5,3383,10,0,0,12
0,5,800,4.0,6542,14,0,2,21
6,7,600,3.0,168,14,4,1,20
2,4,400,3.5,7749,35,5,0,15
0,3,500,3.0,8257,30,2,3,13
6,2,900,4.5,8947,15,3,3,2
3,2,900,3.5,255,14,2,1,2
3,6,400,3.0,5191,13,5,0,4
0,4,700,4.0,3789,9,0,3,10
3,5,700,4.5,2373,37,2,0,24
4,2,100,4.2,5090,26,3,0,23
0,7,800,4.0,5447,33,3,1,14
0,0,400,4.7,3032,36,0,3,6
1,0,1000,3.0,151,36,4,0,6
0,1,500,3.0,5135,4,1,3,3
1,1,100,4.2,986,26,0,3,16
6,0,1000,4.7,2236,6,0,2,2
3,2,400,4.2,3598,30,2,0,19
2,2,900,4.2,4419,5,1,0,16
0,4,500,4.2,9235,0,4,3,13
0,4,800,5.0,6246,4,4,0,9
0,3,600,4.2,5933,24,0,2,14
6,4,500,4.7,6211,49,4,0,4
0,3,500,4.0,1649,21,4,3,25
6,4,700,4.2,2146,13,1,2,17
0,3,600,4.7,4798,5,3,0,14
0,2,900,4.5,2352,8,3,3,11
4,4,500,4.0,2065,47,1,1,9
2,2,700,4.2,6875,4,5,0,17
6,5,200,3.0,5070,41,0,2,2
6,4,700,4.5,5918,14,0,2,20
1,3,400,5.0,428,43,5,0,1
6,4,800,4.2,261,25,3,3,4
5,6,800,3.5,1628,26,1,2,0
5,5,100,3.5,6988,29,0,0,6
4,0,300,4.5,702,35,2,0,14
1,0,600,4.0,4173,17,3,0,23
3,7,100,4.2,6995,11,1,1,9
0,5,900,4.0,4725,48,2,2,1
3,7,900,3.0,2228,7,2,2,21
4,2,200,3.0,5355,43,2,1,15
5,7,800,5.0,5374,38,3,1,22
3,5,900,4.7,7486,32,0,0,25
3,6,600,4.7,9694,29,5,0,19
4,1,600,4.2,3079,7,3,1,3
1,1,400,4.2,4305,29,2,1,2
2,5,600,5.0,2301,25,5,0,0
3,1,800,4.0,4678,16,0,1,4
4,2,600,3.5,733,45,4,2,26
5,6,200,4.5,5723,22,2,0,19
5,4,200,3.5,2900,18,0,0,21
5,7,600,3.5,7394,38,0,3,1
3,2,1000,3.0,7580,47,0,2,3
2,2,200,4.5,648,45,5,0,20
5,0,500,4.7,584,35,1,1,19
1,3,700,4.5,6057,19,0,2,4
0,6,900,4.7,1070,28,4,2,6
2,2,800,3.5,4090,46,1,0,13
0,7,400,5.0,9003,5,2,3,8
6,0,200,4.5,3865,11,5,3,0
5,7,500,4.0,8211,1,5,0,14
4,6,800,4.7,7045,48,2,3,11
4,3,100,5.0,2248,28,5,1,8
3,7,1000,4.5,3308,3,0,2,2
5,3,600,4.0,5595,35,0,1,0
3,4,200,5.0,6962,10,1,2,20
3,4,900,4.2,4147,31,5,1,14
3,5,200,3.0,728,10,4,3,24
6,6,400,3.0,8619,28,2,3,0
1,1,1000,4.2,6480,45,1,1,7
4,6,900,5.0,7395,15,2,1,18
6,4,400,5.0,4596,32,3,3,13
2,2,300,3.5,7372,14,3,0,25
3,2,700,3.5,9093,6,2,1,12
0,4,900,5.0,1774,19,2,3,11
6,5,1000,3.0,8167,29,4,0,15
3,7,400,4.0,791,39,5,0,6
4,0,100,5.0,8717,28,0,0,7
5,4,900,3.0,8149,10,3,2,6
1,6,1000,4.7,4793,29,0,2,2
3,5,500,5.0,3324,47,5,0,14
4,7,500,5.0,8480,26,5,2,8
6,2,100,4.2,130,40,5,2,21
5,4,500,4.7,5365,42,2,2,14
3,4,600,4.0,5972,49,3,3,6
2,4,300,3.0,6349,7,1,0,14
3,3,800,4.7,9336,12,4,2,9
1,0,200,4.7,3903,30,2,2,4
2,2,600,3.5,450,47,1,3,13
3,1,300,4.7,8175,21,3,0,8
6,0,300,4.0,8746,0,3,2,22
4,4,300,3.5,6013,6,0,0,1
0,3,300,4.7,1879,19,0,1,23
3,3,1000,4.5,4465,42,0,0,25
5,6,300,3.0,4155,26,4,0,22
2,2,400,4.5,1426,7,3,1,19
5,4,700,4.5,9292,37,5,1,25
3,3,900,5.0,905,17,4,0,21
0,7,1000,3.5,5277,33,2,3,9
4,4,700,4.5,8213,32,3,0,8
6,0,400,3.5,67,20,4,3,22
3,5,800,4.2,9780,30,0,3,12
5,3,900,4.0,454,18,4,1,17
3,2,100,4.0,9952,24,2,2,16
5,6,900,4.7,1915,13,4,2,1
5,1,300,5.0,7168,27,3,0,22
3,6,300,3.5,853,17,2,1,1
5,7,700,3.0,7579,48,1,3,12
5,2,700,4.0,1833,47,1,3,21
4,6,800,4.5,6770,48,2,2,14
0,0,300,4.2,3759,13,5,0,26
2,5,1000,4.2,1642,27,5,0,18
1,7,100,4.5,9782,45,3,0,11
5,0,600,4.7,1256,19,4,2,13
6,1,500,3.0,489,46,4,2,13
2,3,300,4.0,94,35,1,1,0
6,4,500,4.7,4027,41,0,1,9
5,7,900,5.0,6691,16,2,1,17
1,5,800,5.0,8770,44,2,2,18
5,7,900,4.5,621,1,5,1,5
6,6,500,3.5,8072,48,0,2,10
1,6,500,4.5,1766,4,2,1,3
1,4,200,4.0,5354,19,2,2,5
5,7,300,4.0,7756,27,1,2,14
1,0,100,3.0,7537,45,3,2,2
5,3,900,3.0,9550,45,0,3,21
6,0,200,4.7,7364,1,5,2,21
6,7,900,4.5,1610,16,2,3,6
6,5,500,4.2,3814,35,4,0,17
5,0,1000,4.2,6732,16,4,2,1
2,2,100,4.2,6052,33,2,3,3
4,1,100,4.5,3676,2,5,1,18
2,5,300,5.0,8334,19,3,1,2
3,2,100,3.5,8675,47,3,2,4
0,2,1000,4.2,3906,47,5,2,21
2,1,300,4.2,3073,35,3,1,21
0,6,600,3.5,1615,19,5,2,2
6,1,300,5.0,9910,12,1,3,13
6,1,1000,4.7,1488,1,0,2,8
4,6,700,4.2,6641,42,1,1,1
0,5,300,4.7,8187,35,5,1,2
3,6,800,4.0,4446,31,5,3,19
2,0,700,4.5,3909,21,3,0,3
